,spot,x,y,rmse,pcc,snr,model,cvFold
18x7,18x7,18,7,0.9238917034956206,0.46957666001171633,3.503928847602114,MIST,3
19x7,19x7,19,7,0.9528835736560102,0.4947701627181156,3.430332868425648,MIST,3
20x7,20x7,20,7,0.9898117319696508,0.44422010319021044,3.3635267015977792,MIST,3
21x7,21x7,21,7,1.0191470422192759,0.4486654094229716,3.3600702225390875,MIST,3
22x7,22x7,22,7,1.0760948490206608,0.40298385807115583,3.259625576238121,MIST,3
23x7,23x7,23,7,1.1400572439555894,0.5003958549510814,3.16688927691145,MIST,3
24x7,24x7,24,7,1.1910479374844927,0.477177072619661,3.107142033933665,MIST,3
25x7,25x7,25,7,1.015552954260077,0.4992796648107147,3.358104182260532,MIST,3
26x7,26x7,26,7,1.0054155218467824,0.5046658895727753,3.3349330989430097,MIST,3
27x7,27x7,27,7,1.1462967648060451,0.4801925053109234,3.165633753613573,MIST,3
28x7,28x7,28,7,1.1353732439606115,0.41269121012128673,3.3889255706180115,MIST,3
29x7,29x7,29,7,1.9417396839423613,0.5665484921639011,2.5336322609745308,MIST,3
30x7,30x7,30,7,2.247115268369903,0.48104739283280024,2.4478183349149787,MIST,3
31x7,31x7,31,7,1.139672016495369,0.39099289536351617,3.2686891074130355,MIST,3
32x7,32x7,32,7,1.1449347954962337,0.3758221233831789,3.251309645183838,MIST,3
15x8,15x8,15,8,1.0560829295999776,0.38233297815703227,3.3404717766410656,MIST,3
16x8,16x8,16,8,1.1087762946417474,0.44479175110655517,3.2403689971571215,MIST,3
17x8,17x8,17,8,0.9863899789600965,0.4652798099375138,3.337533632614239,MIST,3
18x8,18x8,18,8,1.0522628161511716,0.4691264821988392,3.2904113717811208,MIST,3
19x8,19x8,19,8,0.9373806552696771,0.5117190222811066,3.375696936218264,MIST,3
20x8,20x8,20,8,1.0531575185931201,0.4029928487390616,3.350487729489788,MIST,3
21x8,21x8,21,8,1.0763347605542144,0.4967759688796486,3.287455701225934,MIST,3
22x8,22x8,22,8,1.2350198109311274,0.3841110186749377,3.2320673034830767,MIST,3
23x8,23x8,23,8,1.0825162866521376,0.47447760032924147,3.2729635325165876,MIST,3
24x8,24x8,24,8,0.9305579952029749,0.4723266830402232,3.5045006507387835,MIST,3
25x8,25x8,25,8,1.0167410839364746,0.5097842406424311,3.388227955314908,MIST,3
26x8,26x8,26,8,1.0645294741408466,0.5220503967241397,3.2295703303767005,MIST,3
27x8,27x8,27,8,0.9774757696951936,0.4752172547301995,3.436691686575454,MIST,3
28x8,28x8,28,8,1.7761463718469508,0.48843951628466215,2.759933976228507,MIST,3
29x8,29x8,29,8,2.0887479680682524,0.4507647792273958,2.5823037031324128,MIST,3
30x8,30x8,30,8,1.1373024962095304,0.37749949113363707,3.2485157710573556,MIST,3
31x8,31x8,31,8,1.1421799167876525,0.3541317542236409,3.2577943801286215,MIST,3
32x8,32x8,32,8,1.0517977796865803,0.3681418901433734,3.306945359254713,MIST,3
15x9,15x9,15,9,1.0093483563693986,0.37994467564688345,3.4228389879409566,MIST,3
16x9,16x9,16,9,1.1124899849678203,0.5971402270284023,3.2016274911563567,MIST,3
17x9,17x9,17,9,1.0072634816309751,0.5213244910669723,3.301374273379482,MIST,3
18x9,18x9,18,9,0.9687860507775083,0.4762754584465503,3.426311189247786,MIST,3
19x9,19x9,19,9,1.0531559832210435,0.4240445804933582,3.313541743271303,MIST,3
20x9,20x9,20,9,1.014996342679725,0.5512352011471167,3.321436389526874,MIST,3
21x9,21x9,21,9,1.1173950304820668,0.41138133498870955,3.2485076354570035,MIST,3
22x9,22x9,22,9,1.1438375017474882,0.5134531192857901,3.326391236936639,MIST,3
23x9,23x9,23,9,1.2422888580078437,0.41602536164067916,3.133592305344723,MIST,3
24x9,24x9,24,9,1.0867533982512394,0.4329190884210454,3.2267464588930443,MIST,3
25x9,25x9,25,9,1.1759219340374014,0.6220644117139311,3.1499228105453656,MIST,3
26x9,26x9,26,9,1.088474944229004,0.45493489191106007,3.3011736811203196,MIST,3
27x9,27x9,27,9,1.134618761161888,0.46403824084951095,3.1310011942036784,MIST,3
28x9,28x9,28,9,1.0600295692323798,0.39246686346047116,3.2930383984874787,MIST,3
29x9,29x9,29,9,0.9527379121135225,0.4028186806501323,3.5671313033660272,MIST,3
30x9,30x9,30,9,1.085733790833207,0.380587219392888,3.282301583772098,MIST,3
31x9,31x9,31,9,1.0443647802298779,0.38484082385355267,3.3761509216150296,MIST,3
32x9,32x9,32,9,1.0062589111305467,0.396075494538048,3.381407551656308,MIST,3
15x10,15x10,15,10,1.029508974333176,0.36957923912987456,3.3619964177347743,MIST,4
16x10,16x10,16,10,0.983321861612209,0.4726759453617432,3.3095581864434154,MIST,4
17x10,17x10,17,10,1.002018237333071,0.45732718884822204,3.378928889610063,MIST,4
18x10,18x10,18,10,1.0205708103790454,0.5492303502273226,3.3042218651047572,MIST,4
19x10,19x10,19,10,0.978546438564686,0.43835833246025857,3.3876334452821295,MIST,4
20x10,20x10,20,10,0.9543118372119326,0.536917032210925,3.3950991493590994,MIST,4
21x10,21x10,21,10,1.1070438885195022,0.4745895958292466,3.23096718856932,MIST,4
22x10,22x10,22,10,1.063075352138028,0.43637310835735316,3.3240997236179277,MIST,4
23x10,23x10,23,10,0.9996415773374026,0.37340855643154425,3.3635985091225766,MIST,4
24x10,24x10,24,10,1.0534233547765453,0.4226456645612228,3.324678414251119,MIST,4
25x10,25x10,25,10,1.0269855882805294,0.41371581763113024,3.4099575679354373,MIST,4
26x10,26x10,26,10,1.1484962632801303,0.5193158899174997,3.1855176324694563,MIST,4
27x10,27x10,27,10,1.1537498565983808,0.41413666271850447,3.1903277899224167,MIST,4
28x10,28x10,28,10,1.0977227587100649,0.3901607845459382,3.235054781698801,MIST,4
29x10,29x10,29,10,0.9403608830859693,0.40904064825010106,3.4923482113614597,MIST,4
30x10,30x10,30,10,1.103806611451334,0.4008107185057486,3.2291420707011054,MIST,4
31x10,31x10,31,10,1.0612837982158256,0.3739395511484763,3.3031588093944952,MIST,4
32x10,32x10,32,10,1.0299664485329603,0.47194586176307096,3.3041147799130184,MIST,4
15x11,15x11,15,11,0.9517203163658295,0.3634644735369136,3.5837013815457794,MIST,4
16x11,16x11,16,11,1.147312159681198,0.39231134869791917,3.297315490528858,MIST,4
17x11,17x11,17,11,0.9722115049494108,0.5168790279834364,3.341861462495742,MIST,4
18x11,18x11,18,11,0.9743467355195767,0.47325371321546494,3.446502496740571,MIST,4
19x11,19x11,19,11,0.9656644426698109,0.43395627985787927,3.371994209560873,MIST,4
20x11,20x11,20,11,0.990757211026845,0.5190103618467188,3.4011826748024285,MIST,4
21x11,21x11,21,11,0.9962033677490573,0.5144324464689937,3.3684725819885353,MIST,4
22x11,22x11,22,11,1.0175928706730153,0.542789928734821,3.2880450540370374,MIST,4
23x11,23x11,23,11,1.0875621646180638,0.5283465779362051,3.2154653864985474,MIST,4
24x11,24x11,24,11,1.0172080587577452,0.3909474462532476,3.3646230557790027,MIST,4
25x11,25x11,25,11,1.013280007685302,0.38189903634745775,3.399600251114415,MIST,4
26x11,26x11,26,11,1.1923954698214676,0.4001884414770853,3.2148571981948244,MIST,4
27x11,27x11,27,11,1.0566272503081697,0.40488872885526866,3.2863086723250565,MIST,4
28x11,28x11,28,11,1.0698869411806553,0.42106348678616706,3.2489268537431344,MIST,4
29x11,29x11,29,11,1.0923434713645621,0.3850777987089882,3.2621735063318904,MIST,4
30x11,30x11,30,11,0.9299873256360116,0.4179495194692637,3.629140591199474,MIST,4
31x11,31x11,31,11,1.0433132153159754,0.3598080248268624,3.3722373188345562,MIST,4
32x11,32x11,32,11,1.0596452980715243,0.4082310689151733,3.390849994682184,MIST,4
15x12,15x12,15,12,1.0102865026950774,0.33853972888235706,3.3933929436775063,MIST,4
16x12,16x12,16,12,1.1591806538605416,0.3517693133366585,3.2875965038263724,MIST,4
17x12,17x12,17,12,1.2229755479215916,0.38269215047787414,3.2000309381062717,MIST,4
18x12,18x12,18,12,1.0474642473100184,0.4215044466046048,3.5364260117399064,MIST,4
19x12,19x12,19,12,0.9593570861110928,0.38266154652144735,3.4814454232243506,MIST,4
20x12,20x12,20,12,0.916844061297467,0.5676685385922577,3.438530208897604,MIST,4
21x12,21x12,21,12,0.9934363285121174,0.5057370642731347,3.380678818900676,MIST,4
22x12,22x12,22,12,0.9790807323602921,0.5065463725677447,3.383454700919625,MIST,4
23x12,23x12,23,12,1.1782590222816511,0.46781975533308967,3.2136876621908756,MIST,4
24x12,24x12,24,12,1.1593410412458778,0.43652169358742776,3.1959092926272037,MIST,4
25x12,25x12,25,12,1.1644123155849664,0.4192828089905327,3.252683875501284,MIST,4
26x12,26x12,26,12,1.1089097876715237,0.46826859333044446,3.2164348743652234,MIST,4
27x12,27x12,27,12,1.0920004033330248,0.3482943962296296,3.447670118825783,MIST,4
28x12,28x12,28,12,1.4597836639444426,0.43101723148943144,3.074826873595684,MIST,4
29x12,29x12,29,12,0.988646614453015,0.3935198101222675,3.4213173377451493,MIST,4
30x12,30x12,30,12,0.9023763588512308,0.4219039830029348,3.5645524731764064,MIST,4
31x12,31x12,31,12,1.0011019972493984,0.3731786667560394,3.3771094862811424,MIST,4
32x12,32x12,32,12,1.2130134404300597,0.5340046316747101,3.3277518356383817,MIST,4
14x13,14x13,14,13,1.0240879740335276,0.402545154965207,3.6148476285276665,MIST,4
15x13,15x13,15,13,1.0438755216250104,0.35997532402739685,3.361266292819273,MIST,4
16x13,16x13,16,13,1.0565634639505044,0.36453593270342466,3.3340979584493695,MIST,4
17x13,17x13,17,13,1.1394034476690476,0.452510436519725,3.2151358953577556,MIST,4
18x13,18x13,18,13,1.1192841173878092,0.39831630156616626,3.3237107711394063,MIST,4
19x13,19x13,19,13,1.0117295000843096,0.4066793428404037,3.3440852929840807,MIST,4
20x13,20x13,20,13,1.0961687201057966,0.5043623902305431,3.2102209062076072,MIST,4
21x13,21x13,21,13,0.9915424312492579,0.5243338731559479,3.3764487355775117,MIST,4
22x13,22x13,22,13,1.1391028859200236,0.4075133383487659,3.234080613810165,MIST,4
23x13,23x13,23,13,1.1087922921201694,0.4216269723912632,3.177518849153944,MIST,4
24x13,24x13,24,13,1.071009342344308,0.4793053734422359,3.2611719951441,MIST,4
25x13,25x13,25,13,1.052194037328695,0.4299168660762602,3.297155056096018,MIST,4
26x13,26x13,26,13,1.1006957159046826,0.46657036677488956,3.1786468002506116,MIST,4
27x13,27x13,27,13,1.1315494614849528,0.39739696998662766,3.2811417054816703,MIST,4
28x13,28x13,28,13,0.9791275083827983,0.4102630684593543,3.4539768607251693,MIST,4
29x13,29x13,29,13,1.2347525103572519,0.3507949866190838,3.28419610890974,MIST,4
30x13,30x13,30,13,1.2096935896480818,0.4207977962781386,3.1667999636002677,MIST,4
31x13,31x13,31,13,1.0564057332752321,0.3892352397608193,3.326669803875422,MIST,4
32x13,32x13,32,13,1.4191366458052497,0.41376292337070203,3.1203356805899465,MIST,4
14x14,14x14,14,14,1.019214359346901,0.4082485119272568,3.47047306372285,MIST,4
15x14,15x14,15,14,1.0353579940475919,0.37482003166503247,3.453938359295622,MIST,4
16x14,16x14,16,14,0.9902831967758065,0.4121038023192101,3.3897436712385605,MIST,4
17x14,17x14,17,14,1.0673167100933663,0.4237019706291965,3.280059284004924,MIST,4
18x14,18x14,18,14,0.9789702763156516,0.5408351357141232,3.346991169096319,MIST,4
19x14,19x14,19,14,1.029782670556161,0.4828750125665223,3.32539161707642,MIST,4
20x14,20x14,20,14,0.9710363133458021,0.48806630399488327,3.383078282934537,MIST,4
21x14,21x14,21,14,1.038353053852392,0.5534510008161027,3.3139027177132885,MIST,4
22x14,22x14,22,14,1.0895048321608967,0.4950143784646492,3.2429530504734276,MIST,4
23x14,23x14,23,14,0.918439677183228,0.4924751817658674,3.4791155385579957,MIST,4
24x14,24x14,24,14,1.3313719823704906,0.4068310732585125,3.104935224706013,MIST,4
25x14,25x14,25,14,1.0386238109145858,0.41841020795558487,3.319161314665293,MIST,4
26x14,26x14,26,14,0.8779078517836282,0.41126738544933594,3.623095119828047,MIST,4
27x14,27x14,27,14,1.1318243421872638,0.37642122349199,3.245036922422404,MIST,4
28x14,28x14,28,14,0.971696478545889,0.4100070758459229,3.422054749308542,MIST,4
29x14,29x14,29,14,1.1476054912411267,0.3468684592408849,3.293110326275563,MIST,4
30x14,30x14,30,14,1.14435071411052,0.35763149518576426,3.492989091928061,MIST,4
31x14,31x14,31,14,1.118149115524661,0.3671702831838589,3.2135216058548055,MIST,4
32x14,32x14,32,14,1.2534492113006892,0.4095345755816982,3.177483975811874,MIST,4
13x15,13x15,13,15,0.911898389296738,0.4346872899950984,3.6809420909174646,MIST,4
14x15,14x15,14,15,0.8974811141620745,0.34890437368160077,3.6553245818026987,MIST,4
15x15,15x15,15,15,1.0221031472831439,0.362362608535933,3.415956176706143,MIST,4
16x15,16x15,16,15,1.0589106155807158,0.42701602101731423,3.3035997524989815,MIST,4
17x15,17x15,17,15,1.0428285062961375,0.4046429514057583,3.3484035003273607,MIST,4
18x15,18x15,18,15,1.039666014102653,0.37996175645054436,3.2963536219835508,MIST,4
19x15,19x15,19,15,1.114816908785904,0.5502780623809431,3.2827021731049575,MIST,4
20x15,20x15,20,15,0.9654005219515339,0.5683246517925189,3.378061416803821,MIST,4
21x15,21x15,21,15,1.175581606683373,0.42679083412878543,3.2035481483302943,MIST,4
22x15,22x15,22,15,1.304480629943984,0.46379791239472967,2.979474669024886,MIST,4
23x15,23x15,23,15,1.0858218635803916,0.5169181936605947,3.2496430848321864,MIST,4
24x15,24x15,24,15,0.8752460285245481,0.47021324409190385,3.5285283044671067,MIST,4
25x15,25x15,25,15,1.0765865763269447,0.3694447785588559,3.2669155335701183,MIST,4
26x15,26x15,26,15,1.314970023349071,0.3793353948573065,3.1502778550267507,MIST,4
27x15,27x15,27,15,1.0497017335413197,0.35865122421151513,3.328535353860519,MIST,4
28x15,28x15,28,15,1.197603368088335,0.4294907415223935,3.3200940965648833,MIST,4
29x15,29x15,29,15,1.1342274679777309,0.40895910321793133,3.3558018298453796,MIST,4
30x15,30x15,30,15,0.9354831051357274,0.3520188979094486,3.486329864604252,MIST,4
31x15,31x15,31,15,0.9398556586898338,0.387405425725136,3.4856683329643197,MIST,4
32x15,32x15,32,15,0.9498821284197599,0.46933749174697476,3.575575648042409,MIST,4
13x16,13x16,13,16,1.0341617401469136,0.4489137570336736,3.587759791929635,MIST,4
14x16,14x16,14,16,1.225326782161451,0.3456383766709524,3.3159104730865216,MIST,4
15x16,15x16,15,16,0.9453611697316082,0.4612495147954511,3.4488912448748836,MIST,4
16x16,16x16,16,16,1.0081934647659656,0.39588594070832317,3.4002863663450817,MIST,4
17x16,17x16,17,16,1.2622482444489258,0.389391880621173,3.1951902374687853,MIST,4
18x16,18x16,18,16,1.2209996577936248,0.3464253650151081,3.1034034285835475,MIST,4
19x16,19x16,19,16,1.189137919167719,0.40047274978241787,3.2255628106476295,MIST,4
20x16,20x16,20,16,1.200596284360412,0.44979428276408084,3.1791655124638627,MIST,4
21x16,21x16,21,16,1.069143638995336,0.391324602548171,3.3351957210240157,MIST,4
