,spot,x,y,rmse,pcc,snr,model,cvFold
19x25,19x25,19,25,1.849094870149549,0.5661599228605204,2.566042860787918,MAGIC,4
19x26,19x26,19,26,1.2071051893565274,0.5787496872400464,3.21122287636035,MAGIC,4
19x27,19x27,19,27,2.1995233898497086,0.5884389126303725,2.496227959746834,MAGIC,4
19x28,19x28,19,28,1.7945727061181238,0.5953234287812262,2.6093958012403524,MAGIC,4
20x5,20x5,20,5,2.076493850528884,0.558660127271452,2.515088370030695,MAGIC,4
20x6,20x6,20,6,1.2134570702310703,0.5704996401956711,3.2665094463129423,MAGIC,4
20x7,20x7,20,7,0.8460494586691223,0.6034954085668041,3.6798769237905677,MAGIC,4
20x8,20x8,20,8,0.8768741282691993,0.557632323630997,3.731778751820573,MAGIC,4
20x9,20x9,20,9,0.877465097350352,0.6014382594174909,3.666980834446898,MAGIC,4
20x10,20x10,20,10,0.9100962786556722,0.5866191169544822,3.6326024173041267,MAGIC,4
20x11,20x11,20,11,0.8693169373339478,0.5625619147089583,3.7250216290246065,MAGIC,4
20x12,20x12,20,12,0.9095306959119177,0.6524371056196832,3.615304864295845,MAGIC,4
20x13,20x13,20,13,0.8665297941037786,0.677000203684122,3.6888303510256018,MAGIC,4
20x14,20x14,20,14,0.8184644221828611,0.611167423669266,3.725381236242262,MAGIC,4
20x15,20x15,20,15,0.8396244907544093,0.6624644333758937,3.7338112952890925,MAGIC,4
20x16,20x16,20,16,0.8660148805064758,0.5599261892745481,3.7668075887454484,MAGIC,4
20x17,20x17,20,17,1.2767673878908776,0.567721215419902,3.122236456430026,MAGIC,4
20x18,20x18,20,18,1.315632308366449,0.5337207363357614,3.0172975127058503,MAGIC,4
20x19,20x19,20,19,1.2690373628710374,0.5570864389745772,3.1288720823185967,MAGIC,4
20x20,20x20,20,20,1.0481033758540956,0.5654951591116182,3.3889635971153784,MAGIC,4
20x21,20x21,20,21,1.3840360661975155,0.554882709077833,2.932301608876064,MAGIC,4
20x22,20x22,20,22,1.1265452519208157,0.547379481266744,3.2466068015584764,MAGIC,4
20x23,20x23,20,23,0.9664945106654717,0.5552591535994416,3.493017003274542,MAGIC,4
20x24,20x24,20,24,1.4055684749515986,0.5607492906373038,2.9547894698484485,MAGIC,4
20x25,20x25,20,25,1.4394312045988766,0.5745028497681427,2.861958637516542,MAGIC,4
20x26,20x26,20,26,1.238278383966833,0.5614021700227074,3.1966002866838665,MAGIC,4
20x27,20x27,20,27,1.6977548906598086,0.5640465256593757,2.6308123895243116,MAGIC,4
20x28,20x28,20,28,1.584890393707398,0.5710768444470561,2.803871208287417,MAGIC,4
21x6,21x6,21,6,0.9103379941238273,0.5658017154881202,3.577276810220053,MAGIC,4
21x7,21x7,21,7,0.96592028064617,0.5554912976770088,3.5115929696262755,MAGIC,4
21x8,21x8,21,8,0.9184320333881913,0.5579404502287392,3.5898437199132087,MAGIC,4
21x9,21x9,21,9,0.8026616733435228,0.5688563024212451,3.8510919296792583,MAGIC,4
21x10,21x10,21,10,0.9656806300391438,0.5890472300332603,3.489196690936306,MAGIC,4
21x11,21x11,21,11,0.9104521642752365,0.5819283844740696,3.657728567583581,MAGIC,4
21x12,21x12,21,12,0.941508710680047,0.5383839704758406,3.5446424353198034,MAGIC,4
21x13,21x13,21,13,0.8914587236687764,0.589581802194706,3.537947609425637,MAGIC,4
21x14,21x14,21,14,0.9380125923420424,0.5339315065369405,3.62022229076676,MAGIC,4
21x15,21x15,21,15,0.9218826473074427,0.5614381159396448,3.535729441487205,MAGIC,4
21x16,21x16,21,16,1.108371871179809,0.5595284474143168,3.3686237236255274,MAGIC,4
21x17,21x17,21,17,1.5006447467756383,0.5926576602988933,2.896307918586252,MAGIC,4
21x18,21x18,21,18,1.5738007515564745,0.5879565537313625,2.827677589840686,MAGIC,4
21x19,21x19,21,19,1.4611287497149048,0.5788020119654199,2.9101323866243454,MAGIC,4
21x20,21x20,21,20,1.5635711299910904,0.6235890639421191,2.815047888839623,MAGIC,4
21x21,21x21,21,21,0.892854884795201,0.6033480154605139,3.6406236179431692,MAGIC,4
21x22,21x22,21,22,0.8987666364853968,0.5788190239363064,3.6110933047401734,MAGIC,4
21x23,21x23,21,23,0.9434629885728599,0.5873122944136249,3.5367560246472145,MAGIC,4
21x24,21x24,21,24,1.1696138268470695,0.56549264567193,3.247807434042091,MAGIC,4
21x25,21x25,21,25,0.9530228187025999,0.5520126230086214,3.5717639527233542,MAGIC,4
21x26,21x26,21,26,0.9894213027263834,0.5675513201073322,3.480171858174456,MAGIC,4
21x27,21x27,21,27,1.6094695977847253,0.6014344202231502,2.654645050328818,MAGIC,4
21x28,21x28,21,28,1.569810629428982,0.5627766002153828,2.786464168820548,MAGIC,4
22x6,22x6,22,6,1.045351151121292,0.5245378729996145,3.3977349164602635,MAGIC,4
22x7,22x7,22,7,0.9416956321308189,0.5396906220121297,3.533545789553877,MAGIC,4
22x8,22x8,22,8,0.9455940542230572,0.5561841893161465,3.604669273050818,MAGIC,4
22x9,22x9,22,9,0.8284077927611844,0.590009157304209,3.662520783471128,MAGIC,4
22x10,22x10,22,10,0.8667963999297683,0.5983447827915278,3.661552830065369,MAGIC,4
22x11,22x11,22,11,0.9254181557782034,0.5075375912140155,3.6222364722120677,MAGIC,4
22x12,22x12,22,12,0.7261822343124484,0.5938327107617906,3.917356440920407,MAGIC,4
22x13,22x13,22,13,0.98518486630122,0.4896317299318061,3.537914766823797,MAGIC,4
22x14,22x14,22,14,0.9600163194099859,0.5455677009297718,3.5720561975583114,MAGIC,4
22x15,22x15,22,15,0.9419330466666025,0.5429801108111385,3.5958138149271455,MAGIC,4
22x16,22x16,22,16,1.1174222186873526,0.5270804782731688,3.298692718959865,MAGIC,4
22x17,22x17,22,17,1.2466457338756685,0.5454144084522929,3.090228787232319,MAGIC,4
22x18,22x18,22,18,1.3859243838297888,0.5585170683938951,2.959572043842044,MAGIC,4
22x19,22x19,22,19,1.014259054424768,0.5546253277423124,3.4486153233383163,MAGIC,4
22x20,22x20,22,20,0.9864830097352676,0.5471624510423838,3.48986291881147,MAGIC,4
22x21,22x21,22,21,0.9585391353372716,0.5672631190250187,3.586863951970211,MAGIC,4
22x22,22x22,22,22,0.8974763736865434,0.5979111420710179,3.6306151694064495,MAGIC,4
22x23,22x23,22,23,1.0737581470826905,0.5494302721792689,3.400830735576724,MAGIC,4
22x24,22x24,22,24,1.6577899868388037,0.5830520616808046,2.67662631760615,MAGIC,4
22x25,22x25,22,25,1.1942104761066645,0.5582744196332962,3.2107218071705557,MAGIC,4
22x26,22x26,22,26,1.0279082062119995,0.58749115003384,3.4517384982214883,MAGIC,4
22x27,22x27,22,27,1.4869869357208618,0.5976286939699986,2.9269288072361386,MAGIC,4
23x7,23x7,23,7,1.2123566932694605,0.47347252934306083,3.203970826760092,MAGIC,4
23x8,23x8,23,8,0.8823288600940541,0.581344761670016,3.7697423294780292,MAGIC,4
23x9,23x9,23,9,0.9204780764508252,0.6022001350925396,3.639111164568712,MAGIC,4
23x10,23x10,23,10,0.9827115605660278,0.5827418100018584,3.465694657273485,MAGIC,4
23x11,23x11,23,11,0.8797807498333109,0.5620092679010742,3.6055000730270836,MAGIC,4
23x12,23x12,23,12,1.0125299262968253,0.5479575141976383,3.4927808196287264,MAGIC,4
23x13,23x13,23,13,1.0979411359168219,0.5272019175858663,3.399173965922155,MAGIC,4
23x14,23x14,23,14,1.3123168415210715,0.5296292943392368,3.0501265043460863,MAGIC,4
23x15,23x15,23,15,1.0512159214037828,0.5217307376172827,3.3772027661193955,MAGIC,4
23x16,23x16,23,16,1.2076228555791793,0.5625204116871977,3.1361495550902987,MAGIC,4
23x17,23x17,23,17,1.0883961288360045,0.5428461201149295,3.322633134599011,MAGIC,4
23x18,23x18,23,18,1.0522384920086139,0.5200391173716487,3.471759805494783,MAGIC,4
23x19,23x19,23,19,0.9149570978330255,0.5378823514710246,3.6783398670604486,MAGIC,4
23x20,23x20,23,20,0.9198718078832621,0.5632511878459731,3.5640374238596735,MAGIC,4
23x21,23x21,23,21,0.9124335288305229,0.5889150146368445,3.572660803917507,MAGIC,4
23x22,23x22,23,22,1.0100557566500246,0.5424176953585184,3.50204522611319,MAGIC,4
23x23,23x23,23,23,1.1419611392950666,0.562671682616276,3.2885961221547553,MAGIC,4
23x24,23x24,23,24,1.36912119833625,0.6156334254774779,2.990185492926762,MAGIC,4
23x25,23x25,23,25,2.3937257304394697,0.5587584591148579,2.2518021311248146,MAGIC,4
23x26,23x26,23,26,2.1021382120616154,0.5780168172666714,2.5293024917099083,MAGIC,4
24x8,24x8,24,8,1.1674909268949132,0.4966506715820402,3.217885818092481,MAGIC,4
24x9,24x9,24,9,1.0413912879352225,0.5046057718774163,3.4675718252780388,MAGIC,4
24x10,24x10,24,10,1.0616956387695506,0.5574865047385257,3.3948027078661216,MAGIC,4
24x11,24x11,24,11,0.883658291402747,0.5944894377544091,3.6649058644944126,MAGIC,4
24x12,24x12,24,12,0.8736256683023913,0.560557793091928,3.633708209128117,MAGIC,4
